age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,plus_50
24.0,2,304386.0,11,9.0,4,7,3,4,0,0.0,0.0,30.0,38,0
39.0,2,165215.0,12,14.0,2,9,5,4,0,0.0,1902.0,18.0,38,1
32.0,2,259719.0,15,10.0,0,5,4,2,1,0.0,0.0,40.0,26,0
34.0,2,248795.0,11,9.0,4,6,1,4,0,0.0,0.0,45.0,38,0
44.0,4,124692.0,11,9.0,2,9,0,4,1,0.0,1902.0,40.0,38,1
37.0,1,128054.0,15,10.0,0,0,4,4,0,0.0,0.0,40.0,38,0
39.0,2,179731.0,12,14.0,2,3,5,4,0,0.0,2415.0,65.0,38,1
32.0,3,113543.0,14,15.0,2,9,0,4,1,0.0,0.0,40.0,38,1
23.0,2,252153.0,15,10.0,4,7,1,4,0,0.0,0.0,28.0,38,0
45.0,0,45891.0,15,10.0,0,0,4,4,1,0.0,0.0,42.0,38,0
30.0,2,112263.0,1,7.0,0,5,3,4,1,0.0,0.0,40.0,38,0
20.0,2,47791.0,2,8.0,0,7,1,4,0,0.0,0.0,10.0,38,0
41.0,2,202980.0,11,9.0,2,2,0,4,1,0.0,0.0,4.0,28,0
21.0,2,34918.0,11,9.0,4,11,3,4,0,0.0,0.0,30.0,38,0
48.0,2,91251.0,5,4.0,2,7,0,1,1,0.0,0.0,30.0,2,0
31.0,2,132996.0,11,9.0,2,9,0,4,1,5178.0,0.0,45.0,38,1
34.0,2,306215.0,8,11.0,4,5,1,2,1,0.0,0.0,40.0,38,0
25.0,2,203570.0,11,9.0,5,7,4,2,1,0.0,0.0,40.0,38,0
41.0,4,355918.0,9,13.0,5,2,1,4,1,0.0,0.0,35.0,38,0
35.0,4,198841.0,14,15.0,2,9,0,4,1,0.0,0.0,50.0,38,1
42.0,2,282964.0,9,13.0,0,3,4,4,0,0.0,0.0,40.0,38,0
34.0,4,312197.0,11,9.0,2,13,0,4,1,0.0,0.0,75.0,25,1
44.0,2,98779.0,0,6.0,2,6,0,4,1,4386.0,0.0,60.0,38,0
32.0,2,200246.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
25.0,2,182771.0,15,10.0,4,11,3,1,1,0.0,0.0,40.0,38,0
23.0,2,199908.0,1,7.0,2,13,0,4,1,0.0,0.0,50.0,38,0
36.0,2,172104.0,14,15.0,4,9,1,3,1,0.0,0.0,40.0,18,1
53.0,4,35295.0,9,13.0,4,11,4,4,1,0.0,0.0,60.0,38,1
27.0,2,216858.0,10,16.0,4,9,1,4,1,0.0,0.0,52.0,38,0
27.0,2,332187.0,9,13.0,4,0,1,4,0,0.0,0.0,65.0,38,0
57.0,2,255109.0,11,9.0,4,3,1,4,0,0.0,0.0,45.0,38,0
17.0,2,111332.0,1,7.0,4,11,3,4,0,0.0,0.0,20.0,38,0
59.0,1,238431.0,11,9.0,0,0,4,4,0,0.0,0.0,38.0,38,0
34.0,2,131552.0,11,9.0,4,7,3,4,0,0.0,0.0,40.0,38,0
30.0,2,110239.0,0,6.0,2,13,0,4,1,0.0,0.0,55.0,38,0
31.0,5,255830.0,7,12.0,4,0,3,2,0,0.0,0.0,45.0,38,0
23.0,2,82998.0,15,10.0,4,11,1,4,1,0.0,0.0,30.0,38,0
19.0,2,164320.0,11,9.0,4,13,3,4,1,0.0,0.0,40.0,38,0
20.0,4,263498.0,8,11.0,4,4,3,4,1,0.0,0.0,40.0,38,0
52.0,4,162381.0,11,9.0,0,11,1,4,1,0.0,0.0,40.0,38,0
39.0,1,229651.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,1
27.0,2,357348.0,11,9.0,5,7,4,4,0,0.0,0.0,50.0,38,0
19.0,2,269657.0,15,10.0,4,11,1,4,0,0.0,0.0,35.0,38,0
38.0,1,82880.0,9,13.0,2,9,5,4,0,0.0,0.0,15.0,38,0
19.0,2,389755.0,11,9.0,4,5,3,4,1,0.0,0.0,16.0,38,0
34.0,2,195136.0,9,13.0,2,9,5,4,0,0.0,1887.0,40.0,38,1
23.0,2,222925.0,11,9.0,2,6,3,4,0,2105.0,0.0,40.0,38,0
24.0,2,50341.0,9,13.0,4,0,1,4,0,0.0,0.0,40.0,38,0
22.0,2,214134.0,0,6.0,4,13,1,0,1,0.0,0.0,84.0,38,0
45.0,2,114032.0,14,15.0,2,9,0,4,1,0.0,0.0,60.0,38,1
45.0,2,192053.0,11,9.0,2,3,0,4,1,0.0,0.0,60.0,38,1
48.0,2,240231.0,9,13.0,2,3,0,1,1,0.0,0.0,40.0,23,1
42.0,2,44402.0,9,13.0,2,11,0,4,1,0.0,0.0,60.0,38,0
35.0,4,191503.0,15,10.0,2,11,0,4,1,0.0,0.0,50.0,38,0
32.0,2,163530.0,11,9.0,0,7,4,0,0,0.0,0.0,40.0,38,0
51.0,1,136823.0,11,9.0,2,3,5,4,0,0.0,0.0,32.0,38,0
59.0,2,121912.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,38,1
31.0,1,58624.0,11,9.0,4,13,3,4,1,0.0,0.0,40.0,38,0
27.0,1,74056.0,9,13.0,4,12,1,4,1,0.0,0.0,50.0,38,0
57.0,2,182028.0,7,12.0,6,0,1,4,0,0.0,0.0,35.0,38,0
40.0,2,209040.0,11,9.0,4,7,1,4,1,0.0,0.0,40.0,38,0
31.0,2,206046.0,11,9.0,0,6,1,4,1,0.0,0.0,40.0,38,0
23.0,2,182494.0,5,4.0,4,6,3,4,1,0.0,0.0,40.0,38,0
42.0,2,185057.0,11,9.0,5,0,4,4,0,0.0,0.0,35.0,33,0
60.0,2,147473.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,0
53.0,1,221722.0,12,14.0,4,3,1,4,0,14344.0,0.0,50.0,38,1
27.0,2,221912.0,11,9.0,4,5,3,4,1,0.0,0.0,40.0,38,0
31.0,2,48189.0,11,9.0,2,13,0,4,1,0.0,0.0,45.0,38,0
29.0,5,382272.0,9,13.0,4,2,1,4,1,0.0,0.0,40.0,38,0
22.0,2,48347.0,9,13.0,4,4,3,4,1,0.0,0.0,40.0,38,0
42.0,2,143046.0,9,13.0,4,9,1,4,0,0.0,1564.0,38.0,38,1
63.0,3,137940.0,14,15.0,2,9,0,4,1,15024.0,0.0,50.0,38,1
28.0,2,249571.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,0
79.0,2,121318.0,15,10.0,2,0,0,4,1,0.0,0.0,20.0,38,0
39.0,2,224531.0,11,9.0,2,2,0,4,1,7298.0,0.0,40.0,38,1
29.0,2,185019.0,2,8.0,4,7,1,3,1,0.0,0.0,40.0,38,0
60.0,2,27886.0,5,4.0,0,7,1,4,1,0.0,0.0,40.0,38,0
58.0,2,94741.0,2,8.0,2,7,5,4,0,0.0,0.0,24.0,38,0
20.0,2,107801.0,7,12.0,4,7,3,4,0,0.0,2205.0,18.0,38,0
44.0,2,191256.0,11,9.0,2,13,0,4,1,0.0,0.0,65.0,38,1
47.0,2,256866.0,11,9.0,2,13,0,4,1,0.0,0.0,48.0,38,0
59.0,2,197148.0,11,9.0,2,10,0,4,1,0.0,0.0,24.0,38,1
37.0,2,312271.0,12,14.0,0,3,1,4,1,0.0,0.0,65.0,38,0
21.0,2,118657.0,11,9.0,5,6,2,4,1,0.0,0.0,40.0,38,0
68.0,2,224338.0,8,11.0,6,3,1,4,0,0.0,0.0,40.0,38,0
43.0,2,242488.0,15,10.0,2,0,0,4,1,5013.0,0.0,40.0,38,0
23.0,2,227915.0,11,9.0,4,2,4,4,0,0.0,0.0,33.0,38,0
40.0,1,105717.0,12,14.0,4,0,1,4,0,0.0,1876.0,35.0,38,0
45.0,4,160962.0,15,10.0,4,11,3,4,0,0.0,0.0,35.0,38,0
22.0,2,188950.0,15,10.0,4,12,3,4,1,0.0,0.0,40.0,38,0
38.0,2,201328.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,1
24.0,2,218678.0,15,10.0,4,11,1,4,1,0.0,0.0,49.0,38,0
23.0,2,184255.0,11,9.0,2,11,5,4,0,0.0,0.0,40.0,38,0
39.0,0,200968.0,15,10.0,2,0,2,4,1,0.0,0.0,45.0,38,1
26.0,2,102264.0,15,10.0,4,2,1,4,1,0.0,0.0,40.0,38,0
24.0,2,300584.0,11,9.0,4,5,4,4,1,0.0,0.0,40.0,38,0
22.0,2,208946.0,15,10.0,4,0,3,4,1,0.0,0.0,25.0,38,0
36.0,2,105021.0,9,13.0,2,9,0,4,1,0.0,0.0,55.0,38,0
20.0,2,124751.0,15,10.0,4,8,3,4,0,0.0,0.0,20.0,38,0
18.0,2,274057.0,1,7.0,4,7,3,2,1,0.0,0.0,8.0,38,0
38.0,2,132879.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
43.0,3,260960.0,9,13.0,0,4,1,4,1,0.0,0.0,35.0,38,0
42.0,2,356934.0,12,14.0,2,3,0,4,1,0.0,0.0,40.0,38,1
35.0,2,154410.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
31.0,2,35378.0,15,10.0,0,0,1,4,0,0.0,0.0,45.0,38,0
73.0,2,301210.0,3,2.0,2,13,0,4,1,0.0,1735.0,20.0,38,0
32.0,2,73621.0,15,10.0,0,3,4,4,0,0.0,0.0,42.0,38,0
37.0,2,108140.0,12,14.0,2,3,0,4,1,15024.0,0.0,45.0,38,1
66.0,2,217198.0,11,9.0,2,5,0,4,1,0.0,0.0,10.0,38,0
22.0,2,157332.0,11,9.0,4,7,3,4,0,0.0,0.0,35.0,38,0
51.0,2,202956.0,8,11.0,2,11,0,4,1,0.0,0.0,40.0,38,0
31.0,2,173495.0,11,9.0,4,7,3,4,1,0.0,0.0,35.0,38,0
65.0,2,149811.0,11,9.0,0,0,4,4,0,0.0,2206.0,59.0,1,0
39.0,2,444219.0,11,9.0,2,2,5,2,0,0.0,0.0,45.0,38,0
48.0,2,125120.0,15,10.0,2,0,5,4,0,0.0,0.0,37.0,38,0
20.0,2,190429.0,15,10.0,4,7,1,4,0,0.0,0.0,40.0,38,0
48.0,2,248164.0,9,13.0,2,11,0,4,1,4386.0,0.0,50.0,38,1
29.0,0,208534.0,14,15.0,2,9,0,4,1,0.0,0.0,80.0,38,0
35.0,3,196373.0,9,13.0,2,3,0,4,1,0.0,0.0,45.0,38,1
31.0,2,433788.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,38,1
48.0,5,122086.0,11,9.0,2,10,0,4,1,0.0,0.0,40.0,38,0
36.0,2,137314.0,8,11.0,4,12,1,4,1,0.0,0.0,45.0,38,0
40.0,4,33068.0,11,9.0,2,4,0,4,1,0.0,0.0,50.0,38,0
57.0,2,210688.0,11,9.0,2,9,0,4,1,0.0,0.0,15.0,38,0
26.0,1,117833.0,9,13.0,4,9,1,4,0,4865.0,0.0,35.0,38,0
37.0,5,103474.0,11,9.0,4,7,3,4,0,0.0,0.0,40.0,38,0
65.0,2,115880.0,10,16.0,2,3,0,4,1,0.0,0.0,40.0,38,1
26.0,4,233933.0,0,6.0,4,9,1,4,0,0.0,0.0,32.0,38,0
42.0,2,52781.0,15,10.0,2,12,0,4,1,0.0,0.0,40.0,38,0
47.0,2,586657.0,12,14.0,2,3,0,4,1,0.0,0.0,40.0,23,1
62.0,2,113080.0,5,4.0,0,2,3,4,1,0.0,0.0,40.0,38,0
27.0,2,251905.0,8,11.0,4,3,3,4,1,0.0,0.0,50.0,38,0
76.0,4,225964.0,15,10.0,6,11,1,4,1,0.0,0.0,8.0,38,0
29.0,2,263831.0,9,13.0,4,0,3,4,0,0.0,0.0,40.0,38,0
29.0,2,133136.0,2,8.0,2,13,0,4,1,0.0,0.0,40.0,38,1
32.0,2,121634.0,0,6.0,4,6,3,4,1,0.0,0.0,40.0,25,0
22.0,3,40767.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
30.0,0,355789.0,11,9.0,4,0,1,2,0,0.0,0.0,50.0,38,0
43.0,1,311914.0,15,10.0,0,0,1,4,0,0.0,0.0,40.0,38,0
23.0,2,91189.0,9,13.0,2,7,0,4,1,0.0,0.0,20.0,38,0
44.0,0,344060.0,14,15.0,2,9,0,4,1,0.0,0.0,40.0,38,1
41.0,2,113823.0,9,13.0,0,7,1,4,1,0.0,0.0,40.0,38,0
49.0,5,185800.0,12,14.0,0,9,4,2,0,7430.0,0.0,40.0,38,1
30.0,2,76107.0,11,9.0,4,13,1,4,1,0.0,0.0,45.0,38,1
23.0,2,117618.0,15,10.0,4,5,3,4,1,0.0,0.0,35.0,38,0
39.0,2,238008.0,11,9.0,6,0,3,4,0,0.0,0.0,40.0,38,0
32.0,2,136480.0,9,13.0,2,11,0,4,1,0.0,0.0,60.0,38,1
50.0,2,285200.0,15,10.0,2,2,0,4,1,0.0,1887.0,35.0,38,1
19.0,2,351040.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,32,0
35.0,2,1226583.0,9,13.0,2,11,0,4,1,0.0,0.0,52.0,38,1
23.0,2,195767.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
25.0,2,187540.0,15,10.0,4,2,1,4,1,0.0,0.0,40.0,38,0
40.0,2,79372.0,11,9.0,0,11,1,4,0,0.0,0.0,40.0,38,0
30.0,2,226665.0,9,13.0,2,3,0,2,1,0.0,0.0,42.0,38,1
52.0,2,213209.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
49.0,2,211005.0,15,10.0,2,6,0,2,1,0.0,0.0,60.0,38,0
24.0,2,96178.0,9,13.0,4,0,3,4,0,0.0,0.0,40.0,38,0
46.0,2,328216.0,9,13.0,2,3,0,4,1,15024.0,0.0,40.0,38,1
39.0,2,110713.0,9,13.0,2,11,0,4,1,0.0,0.0,50.0,38,1
45.0,4,225456.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
62.0,1,159908.0,9,13.0,2,0,5,4,0,0.0,1258.0,38.0,38,0
43.0,2,118308.0,9,13.0,2,9,0,4,1,0.0,1977.0,50.0,38,1
45.0,2,180309.0,15,10.0,0,6,4,4,0,0.0,0.0,40.0,38,0
62.0,4,39630.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,0
48.0,2,273828.0,4,3.0,4,5,1,4,1,0.0,0.0,40.0,25,0
56.0,2,172071.0,11,9.0,0,7,4,2,0,0.0,0.0,40.0,22,0
28.0,2,218887.0,11,9.0,4,4,4,4,0,0.0,0.0,35.0,38,0
23.0,2,664670.0,11,9.0,4,2,3,2,1,0.0,0.0,40.0,38,0
43.0,2,209149.0,11,9.0,0,7,1,4,0,0.0,0.0,35.0,38,0
26.0,2,84619.0,9,13.0,2,2,0,4,1,0.0,0.0,40.0,38,1
36.0,2,447346.0,11,9.0,2,11,0,4,1,0.0,0.0,50.0,38,1
55.0,1,37869.0,10,16.0,4,9,1,4,0,0.0,0.0,60.0,38,0
48.0,5,99086.0,9,13.0,4,3,1,4,0,0.0,0.0,50.0,38,0
38.0,2,326886.0,8,11.0,2,3,0,4,1,0.0,0.0,45.0,38,1
18.0,2,181755.0,11,9.0,4,11,1,4,1,0.0,0.0,30.0,38,0
56.0,4,249368.0,11,9.0,3,3,1,4,1,0.0,0.0,70.0,38,0
39.0,4,326400.0,12,14.0,4,9,1,4,1,0.0,0.0,40.0,38,0
46.0,2,504725.0,4,3.0,5,5,1,4,1,0.0,0.0,50.0,25,0
36.0,2,88967.0,1,7.0,4,13,4,0,1,0.0,0.0,65.0,38,0
42.0,4,170721.0,11,9.0,2,2,0,4,1,0.0,2002.0,40.0,38,0
50.0,2,148953.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,1
17.0,2,342752.0,1,7.0,4,5,3,4,1,0.0,0.0,20.0,38,0
57.0,2,220871.0,5,4.0,6,6,4,2,0,0.0,0.0,40.0,38,0
73.0,2,29675.0,11,9.0,6,7,2,4,0,0.0,0.0,12.0,38,0
50.0,0,183611.0,15,10.0,4,0,1,4,1,0.0,0.0,40.0,38,0
35.0,2,115215.0,15,10.0,4,13,3,4,1,0.0,0.0,45.0,38,0
27.0,2,152231.0,15,10.0,2,6,0,4,1,0.0,0.0,45.0,38,0
27.0,2,225142.0,15,10.0,4,2,3,4,1,0.0,0.0,40.0,38,0
23.0,4,121313.0,11,9.0,4,2,3,4,1,0.0,0.0,40.0,38,0
25.0,2,134821.0,11,9.0,4,0,3,4,0,0.0,0.0,40.0,38,0
51.0,2,311350.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
26.0,2,102106.0,0,6.0,2,0,5,4,0,0.0,0.0,40.0,38,0
47.0,2,427055.0,15,10.0,2,0,0,4,1,0.0,0.0,45.0,25,0
40.0,2,117860.0,11,9.0,0,7,1,2,1,0.0,0.0,40.0,38,0
58.0,2,285885.0,6,5.0,0,7,4,4,0,0.0,0.0,40.0,38,0
25.0,2,212800.0,15,10.0,4,11,3,4,0,0.0,0.0,40.0,38,0
29.0,2,194864.0,11,9.0,2,11,5,4,0,0.0,0.0,18.0,38,0
36.0,2,31438.0,1,7.0,2,13,0,4,1,0.0,0.0,43.0,38,0
46.0,2,148254.0,11,9.0,0,3,1,4,0,0.0,0.0,60.0,38,0
69.0,2,113035.0,3,2.0,6,8,1,2,0,0.0,0.0,4.0,38,0
69.0,2,106595.0,11,9.0,6,0,1,4,0,1848.0,0.0,40.0,38,0
28.0,2,144521.0,11,9.0,4,7,3,2,0,0.0,0.0,40.0,38,0
20.0,2,172232.0,11,9.0,4,0,3,4,1,0.0,0.0,48.0,38,0
54.0,5,123592.0,11,9.0,5,0,4,2,0,3887.0,0.0,35.0,38,0
25.0,2,191921.0,15,10.0,4,13,3,4,1,0.0,0.0,40.0,38,0
64.0,1,237379.0,11,9.0,2,5,0,4,1,3471.0,0.0,40.0,38,0
17.0,2,208463.0,11,9.0,4,11,3,4,0,0.0,0.0,20.0,38,0
53.0,0,68985.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0
50.0,2,22418.0,6,5.0,0,13,1,4,1,0.0,0.0,50.0,38,0
57.0,2,163047.0,11,9.0,2,3,5,4,0,0.0,0.0,38.0,38,0
51.0,2,153870.0,15,10.0,2,13,0,4,1,0.0,2603.0,40.0,38,0
47.0,2,197702.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
25.0,2,166415.0,11,9.0,4,13,4,4,1,0.0,0.0,52.0,38,0
50.0,5,116211.0,14,15.0,2,3,0,4,1,0.0,0.0,52.0,38,1
20.0,2,33644.0,11,9.0,4,0,3,4,0,0.0,0.0,30.0,38,0
43.0,5,33331.0,14,15.0,2,9,0,4,1,0.0,1977.0,70.0,38,1
46.0,2,73019.0,9,13.0,4,9,1,4,0,0.0,0.0,40.0,38,0
54.0,2,169182.0,11,9.0,5,0,4,4,0,0.0,0.0,38.0,32,0
53.0,2,20438.0,15,10.0,5,3,4,0,0,0.0,0.0,15.0,38,0
21.0,2,109869.0,11,9.0,4,2,3,4,1,0.0,0.0,30.0,38,0
58.0,2,316849.0,15,10.0,0,7,1,4,1,0.0,0.0,40.0,38,0
30.0,2,208043.0,9,13.0,2,11,0,4,1,0.0,0.0,55.0,38,1
61.0,2,153790.0,11,9.0,2,0,5,2,0,0.0,0.0,40.0,38,0
56.0,5,153451.0,15,10.0,0,0,1,4,0,0.0,0.0,35.0,38,0
59.0,2,96840.0,11,9.0,0,7,4,4,0,0.0,0.0,40.0,38,0
72.0,2,192732.0,11,9.0,2,5,0,4,1,0.0,0.0,20.0,38,0
33.0,2,209101.0,11,9.0,4,0,1,4,1,0.0,0.0,40.0,38,0
46.0,2,146919.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,38,1
46.0,1,192323.0,15,10.0,2,10,0,4,1,0.0,0.0,38.0,38,1
48.0,2,217019.0,11,9.0,4,9,4,2,0,0.0,0.0,28.0,38,0
33.0,2,198211.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,0
21.0,2,222490.0,15,10.0,4,5,3,4,0,0.0,0.0,40.0,38,0
27.0,2,106758.0,11,9.0,0,0,4,4,0,0.0,0.0,45.0,38,0
31.0,2,561334.0,11,9.0,0,13,1,4,1,0.0,0.0,40.0,38,0
28.0,2,203710.0,9,13.0,4,6,1,4,1,0.0,0.0,40.0,38,0
45.0,1,203322.0,15,10.0,0,0,1,4,0,0.0,0.0,38.0,38,0
51.0,2,123703.0,11,9.0,2,6,0,4,1,4386.0,0.0,40.0,38,1
46.0,5,312015.0,11,9.0,4,7,1,2,0,0.0,0.0,40.0,38,0
25.0,2,209428.0,15,10.0,2,11,0,4,1,0.0,0.0,25.0,7,0
61.0,2,230292.0,15,10.0,2,0,0,4,1,7688.0,0.0,40.0,38,1
17.0,2,114420.0,1,7.0,4,11,3,4,0,0.0,0.0,30.0,38,0
26.0,2,120238.0,9,13.0,4,2,1,4,1,3325.0,0.0,40.0,38,0
35.0,2,100375.0,0,6.0,0,2,1,4,1,0.0,0.0,60.0,38,0
33.0,4,42485.0,1,7.0,2,3,0,4,1,0.0,0.0,70.0,38,0
39.0,1,134367.0,11,9.0,4,0,3,4,0,0.0,0.0,35.0,38,0
42.0,2,147099.0,11,9.0,0,7,4,4,0,0.0,0.0,30.0,38,0
35.0,2,36214.0,9,13.0,2,3,0,4,1,4386.0,0.0,47.0,38,1
45.0,2,119904.0,11,9.0,0,12,1,4,0,0.0,0.0,50.0,38,1
47.0,3,105779.0,9,13.0,4,11,3,4,1,0.0,0.0,40.0,38,1
64.0,2,165020.0,1,7.0,2,2,0,4,1,0.0,0.0,48.0,38,0
39.0,2,187098.0,14,15.0,2,3,5,4,0,15024.0,0.0,47.0,38,1
62.0,2,121319.0,9,13.0,2,9,0,4,1,3103.0,0.0,40.0,38,1
53.0,2,151580.0,15,10.0,2,9,0,4,1,15024.0,0.0,40.0,38,1
31.0,2,162572.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,0
26.0,2,35917.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,0
56.0,3,35723.0,5,4.0,2,2,0,4,1,0.0,0.0,50.0,38,1
43.0,2,194773.0,15,10.0,4,7,1,4,0,0.0,0.0,40.0,38,0
33.0,2,62155.0,15,10.0,4,11,1,2,1,0.0,0.0,35.0,38,0
45.0,4,192203.0,15,10.0,2,2,0,4,1,0.0,1485.0,40.0,38,1
46.0,2,174370.0,15,10.0,5,11,1,4,1,0.0,0.0,55.0,38,0
26.0,2,161007.0,8,11.0,2,5,0,4,1,0.0,0.0,80.0,38,0
24.0,2,270517.0,11,9.0,4,7,3,4,0,0.0,0.0,40.0,25,0
43.0,2,163847.0,9,13.0,2,4,0,4,1,0.0,0.0,50.0,38,1
40.0,2,193882.0,8,11.0,4,6,3,4,1,0.0,0.0,40.0,38,0
61.0,2,160037.0,5,4.0,0,7,1,4,1,0.0,0.0,35.0,38,0
34.0,0,189944.0,15,10.0,4,0,1,2,0,0.0,0.0,72.0,38,0
85.0,2,115364.0,11,9.0,6,11,4,4,1,0.0,0.0,35.0,38,0
41.0,2,163174.0,11,9.0,4,0,1,4,0,0.0,0.0,40.0,38,0
31.0,5,188900.0,7,12.0,4,0,1,4,0,3325.0,0.0,35.0,38,0
22.0,2,214399.0,15,10.0,4,11,3,4,0,0.0,0.0,30.0,38,0
60.0,2,156616.0,11,9.0,6,7,4,2,0,0.0,0.0,40.0,38,0
29.0,2,204862.0,7,12.0,0,9,1,4,0,0.0,0.0,36.0,38,0
35.0,5,172475.0,9,13.0,4,3,1,1,0,2977.0,0.0,45.0,38,0
24.0,2,153082.0,11,9.0,4,11,1,4,1,0.0,0.0,30.0,38,0
45.0,1,195418.0,12,14.0,0,9,1,2,1,0.0,0.0,40.0,38,0
21.0,1,276840.0,2,8.0,4,7,3,2,1,0.0,0.0,20.0,38,0
30.0,2,97933.0,7,12.0,2,13,5,4,0,0.0,1485.0,37.0,38,1
50.0,3,119099.0,15,10.0,2,3,0,4,1,0.0,0.0,99.0,38,1
41.0,4,83411.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
21.0,2,198992.0,11,9.0,4,11,1,4,0,0.0,0.0,33.0,38,0
45.0,2,337825.0,11,9.0,2,2,0,4,1,0.0,0.0,45.0,38,0
34.0,2,192002.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
28.0,2,189346.0,11,9.0,0,5,3,4,1,0.0,0.0,40.0,38,0
19.0,2,231962.0,11,9.0,4,7,4,4,1,0.0,0.0,40.0,38,0
26.0,2,164488.0,9,13.0,4,9,1,4,1,13550.0,0.0,50.0,38,1
48.0,2,200471.0,9,13.0,2,13,0,4,1,0.0,0.0,45.0,38,1
69.0,2,228921.0,9,13.0,6,9,1,4,1,0.0,2282.0,40.0,38,1
41.0,2,184846.0,15,10.0,0,0,4,4,0,0.0,0.0,40.0,38,0
43.0,2,233851.0,9,13.0,0,0,1,4,0,0.0,0.0,40.0,38,0
28.0,2,499001.0,11,9.0,4,2,4,4,1,0.0,0.0,40.0,25,0
65.0,1,125768.0,15,10.0,0,0,1,4,0,0.0,0.0,28.0,38,0
31.0,2,255004.0,9,13.0,4,3,1,4,1,0.0,1741.0,38.0,38,0
28.0,2,157624.0,9,13.0,4,0,1,4,0,0.0,0.0,40.0,38,0
51.0,2,146767.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
45.0,2,118291.0,15,10.0,4,2,1,4,0,0.0,0.0,80.0,38,0
43.0,2,313181.0,11,9.0,0,0,2,2,1,0.0,0.0,38.0,38,0
31.0,2,87891.0,7,12.0,2,11,0,4,1,0.0,0.0,60.0,38,0
31.0,2,226443.0,15,10.0,2,2,0,4,1,0.0,0.0,55.0,38,1
45.0,2,81132.0,15,10.0,2,2,2,1,1,0.0,0.0,40.0,29,0
20.0,2,216436.0,9,13.0,4,11,2,2,0,0.0,0.0,30.0,38,0
25.0,2,213412.0,9,13.0,4,12,4,4,1,0.0,0.0,40.0,38,0
36.0,2,179358.0,11,9.0,6,5,4,4,0,0.0,0.0,30.0,38,0
31.0,2,369825.0,9,13.0,4,11,1,4,1,4101.0,0.0,50.0,38,0
56.0,2,199763.0,15,10.0,2,2,0,4,1,0.0,0.0,45.0,38,0
26.0,2,239390.0,9,13.0,4,11,3,4,1,0.0,0.0,18.0,38,0
47.0,4,173613.0,15,10.0,0,3,1,4,0,0.0,0.0,65.0,38,0
40.0,3,37869.0,11,9.0,2,3,0,4,1,0.0,0.0,50.0,38,0
32.0,2,302845.0,11,9.0,2,3,5,4,0,0.0,0.0,48.0,38,0
34.0,5,85218.0,12,14.0,4,9,4,2,0,0.0,0.0,24.0,38,0
37.0,2,48268.0,11,9.0,2,3,0,4,1,0.0,0.0,55.0,38,0
38.0,2,173968.0,11,9.0,2,2,0,4,1,0.0,0.0,45.0,38,0
19.0,2,70982.0,8,11.0,4,7,3,1,1,0.0,0.0,16.0,38,0
49.0,2,166857.0,6,5.0,0,5,1,4,0,0.0,0.0,40.0,38,0
26.0,2,162872.0,7,12.0,4,9,1,4,0,0.0,0.0,40.0,38,0
82.0,2,152148.0,5,4.0,2,5,0,4,1,0.0,0.0,2.0,38,0
40.0,2,139193.0,11,9.0,0,2,1,4,1,0.0,0.0,40.0,38,0
28.0,2,791084.0,15,10.0,4,2,3,4,1,0.0,0.0,50.0,38,0
23.0,2,137214.0,11,9.0,2,11,0,2,1,0.0,0.0,37.0,38,0
19.0,2,183258.0,15,10.0,4,0,3,4,1,0.0,0.0,40.0,38,0
67.0,2,154035.0,11,9.0,6,5,2,2,1,0.0,0.0,32.0,38,0
43.0,2,115323.0,9,13.0,2,3,0,4,1,3103.0,0.0,40.0,38,1
41.0,2,213055.0,7,12.0,4,0,1,3,0,0.0,0.0,50.0,38,0
